row_number,search_record,match_number,audit_status,match_level,match_code,match_key,match_score,name_score,entity_id,entity_name,data_sources,matched_values
8,"{'DATA_SOURCE': 'CUSTOMERS', 'RECORD_ID': '1011', 'RECORD_TYPE': 'PERSON', 'PRIMARY_NAME_ORG': '', 'SECONDARY_NAME_ORG': '', 'PRIMARY_NAME_FULL': '', 'NATIVE_NAME_FULL': '', 'PRIMARY_NAME_LAST': 'Knight', 'PRIMARY_NAME_FIRST': 'Ed', 'PRIMARY_NAME_MIDDLE': '', 'GENDER': '', 'DATE_OF_BIRTH': '3/1/70', 'PASSPORT_NUMBER': '', 'PASSPORT_COUNTRY': '', 'DRIVERS_LICENSE_NUMBER': '', 'DRIVERS_LICENSE_STATE': '', 'SSN_NUMBER': '', 'NATIONAL_ID_NUMBER': '', 'NATIONAL_ID_COUNTRY': '', 'ADDR_TYPE': 'HOME', 'ADDR_FULL': '', 'ADDR_LINE1': '1602 Brenville Pl', 'ADDR_CITY': 'San Francisco', 'ADDR_STATE': 'CA', 'ADDR_POSTAL_CODE': '94105', 'ADDR_COUNTRY': '', 'PHONE_TYPE': '', 'PHONE_NUMBER': '', 'EMAIL_ADDRESS': '', 'DATE': '10/9/15', 'STATUS': 'Terminated', 'CATEGORY': '', 'AMOUNT': '800', 'ROW_ID': 8}",1,n/a,1,RESOLVED,NAME+DOB+ADDRESS,300.0,100,6,Eddie Knight,CUSTOMERS: (3) | WATCHLIST: (2),NAME(Ed Knight | Ed Knight | GNR_FN=100 | GNR_SN=100 | GNR_GN=100) | DOB(3/1/70 | 3/1/70 | FULL_SCORE=100) | ADDRESS(1602 Brenville Pl San Francisco CA 94105 | 1602 Brenville Pl San Francisco CA 94105 | FULL_SCORE=100) | RECORD_TYPE(PERSON | PERSON | FULL_SCORE=100)
5,"{'DATA_SOURCE': 'CUSTOMERS', 'RECORD_ID': '1005', 'RECORD_TYPE': 'PERSON', 'PRIMARY_NAME_ORG': '', 'SECONDARY_NAME_ORG': '', 'PRIMARY_NAME_FULL': '', 'NATIVE_NAME_FULL': '', 'PRIMARY_NAME_LAST': 'Smith', 'PRIMARY_NAME_FIRST': 'Robbie', 'PRIMARY_NAME_MIDDLE': '', 'GENDER': '', 'DATE_OF_BIRTH': '', 'PASSPORT_NUMBER': '', 'PASSPORT_COUNTRY': '', 'DRIVERS_LICENSE_NUMBER': '112233', 'DRIVERS_LICENSE_STATE': 'NV', 'SSN_NUMBER': '', 'NATIONAL_ID_NUMBER': '', 'NATIONAL_ID_COUNTRY': '', 'ADDR_TYPE': 'MAILING', 'ADDR_FULL': '', 'ADDR_LINE1': '123 E Main St', 'ADDR_CITY': 'Henderson', 'ADDR_STATE': 'NV', 'ADDR_POSTAL_CODE': '89132', 'ADDR_COUNTRY': '', 'PHONE_TYPE': '', 'PHONE_NUMBER': '', 'EMAIL_ADDRESS': '', 'DATE': '7/16/19', 'STATUS': 'Active', 'CATEGORY': '', 'AMOUNT': '500', 'ROW_ID': 5}",1,n/a,1,RESOLVED,NAME+ADDRESS+DRLIC,300.0,100,5,Robert E Smith Sr,CUSTOMERS: 1005 | WATCHLIST: 1006,NAME(Robbie Smith | Robbie Smith | GNR_FN=100 | GNR_SN=100 | GNR_GN=100) | ADDRESS(123 E Main St Henderson NV 89132 | 123 E Main St Henderson NV 89132 | FULL_SCORE=100) | DRLIC(112233 NV | 112233 NV | FULL_SCORE=100) | RECORD_TYPE(PERSON | PERSON | FULL_SCORE=100)
5,"{'DATA_SOURCE': 'CUSTOMERS', 'RECORD_ID': '1005', 'RECORD_TYPE': 'PERSON', 'PRIMARY_NAME_ORG': '', 'SECONDARY_NAME_ORG': '', 'PRIMARY_NAME_FULL': '', 'NATIVE_NAME_FULL': '', 'PRIMARY_NAME_LAST': 'Smith', 'PRIMARY_NAME_FIRST': 'Robbie', 'PRIMARY_NAME_MIDDLE': '', 'GENDER': '', 'DATE_OF_BIRTH': '', 'PASSPORT_NUMBER': '', 'PASSPORT_COUNTRY': '', 'DRIVERS_LICENSE_NUMBER': '112233', 'DRIVERS_LICENSE_STATE': 'NV', 'SSN_NUMBER': '', 'NATIONAL_ID_NUMBER': '', 'NATIONAL_ID_COUNTRY': '', 'ADDR_TYPE': 'MAILING', 'ADDR_FULL': '', 'ADDR_LINE1': '123 E Main St', 'ADDR_CITY': 'Henderson', 'ADDR_STATE': 'NV', 'ADDR_POSTAL_CODE': '89132', 'ADDR_COUNTRY': '', 'PHONE_TYPE': '', 'PHONE_NUMBER': '', 'EMAIL_ADDRESS': '', 'DATE': '7/16/19', 'STATUS': 'Active', 'CATEGORY': '', 'AMOUNT': '500', 'ROW_ID': 5}",2,n/a,1,RESOLVED,NAME+ADDRESS,191.0,97,1,Robert Smith,CUSTOMERS: (4),"NAME(Robbie Smith | Robert Smith | GNR_FN=97 | GNR_SN=100 | GNR_GN=95) | ADDRESS(123 E Main St Henderson NV 89132 | 123 Main Street, Las Vegas NV 89132 | FULL_SCORE=91) | RECORD_TYPE(PERSON | PERSON | FULL_SCORE=100)"
5,"{'DATA_SOURCE': 'CUSTOMERS', 'RECORD_ID': '1005', 'RECORD_TYPE': 'PERSON', 'PRIMARY_NAME_ORG': '', 'SECONDARY_NAME_ORG': '', 'PRIMARY_NAME_FULL': '', 'NATIVE_NAME_FULL': '', 'PRIMARY_NAME_LAST': 'Smith', 'PRIMARY_NAME_FIRST': 'Robbie', 'PRIMARY_NAME_MIDDLE': '', 'GENDER': '', 'DATE_OF_BIRTH': '', 'PASSPORT_NUMBER': '', 'PASSPORT_COUNTRY': '', 'DRIVERS_LICENSE_NUMBER': '112233', 'DRIVERS_LICENSE_STATE': 'NV', 'SSN_NUMBER': '', 'NATIONAL_ID_NUMBER': '', 'NATIONAL_ID_COUNTRY': '', 'ADDR_TYPE': 'MAILING', 'ADDR_FULL': '', 'ADDR_LINE1': '123 E Main St', 'ADDR_CITY': 'Henderson', 'ADDR_STATE': 'NV', 'ADDR_POSTAL_CODE': '89132', 'ADDR_COUNTRY': '', 'PHONE_TYPE': '', 'PHONE_NUMBER': '', 'EMAIL_ADDRESS': '', 'DATE': '7/16/19', 'STATUS': 'Active', 'CATEGORY': '', 'AMOUNT': '500', 'ROW_ID': 5}",3,n/a,2,POSSIBLY_SAME,NAME,100.0,97,100003,Robert Smith,WATCHLIST: 1008,NAME(Robbie Smith | Robert Smith | GNR_FN=97 | GNR_SN=100 | GNR_GN=95) | RECORD_TYPE(PERSON | PERSON | FULL_SCORE=100)
1,"{'DATA_SOURCE': 'CUSTOMERS', 'RECORD_ID': '1001', 'RECORD_TYPE': 'PERSON', 'PRIMARY_NAME_ORG': '', 'SECONDARY_NAME_ORG': '', 'PRIMARY_NAME_FULL': '', 'NATIVE_NAME_FULL': '', 'PRIMARY_NAME_LAST': 'Smith', 'PRIMARY_NAME_FIRST': 'Robert', 'PRIMARY_NAME_MIDDLE': '', 'GENDER': '', 'DATE_OF_BIRTH': '12/11/1978', 'PASSPORT_NUMBER': '', 'PASSPORT_COUNTRY': '', 'DRIVERS_LICENSE_NUMBER': '', 'DRIVERS_LICENSE_STATE': '', 'SSN_NUMBER': '', 'NATIONAL_ID_NUMBER': '', 'NATIONAL_ID_COUNTRY': '', 'ADDR_TYPE': 'MAILING', 'ADDR_FULL': '', 'ADDR_LINE1': '123 Main Street, Las Vegas NV 89132', 'ADDR_CITY': '', 'ADDR_STATE': '', 'ADDR_POSTAL_CODE': '', 'ADDR_COUNTRY': '', 'PHONE_TYPE': 'HOME', 'PHONE_NUMBER': '702-919-1300', 'EMAIL_ADDRESS': 'bsmith@work.com', 'DATE': '1/2/18', 'STATUS': 'Active', 'CATEGORY': '', 'AMOUNT': '100', 'ROW_ID': 1}",1,n/a,1,RESOLVED,NAME+DOB+ADDRESS+PHONE+EMAIL,500.0,100,1,Robert Smith,CUSTOMERS: (4),"NAME(Robert Smith | Robert Smith | GNR_FN=100 | GNR_SN=100 | GNR_GN=100) | DOB(12/11/1978 | 12/11/1978 | FULL_SCORE=100) | ADDRESS(123 Main Street, Las Vegas NV 89132 | 123 Main Street, Las Vegas NV 89132 | FULL_SCORE=100) | EMAIL(bsmith@work.com | bsmith@work.com | FULL_SCORE=100) | PHONE(702-919-1300 | 702-919-1300 | FULL_SCORE=100) | RECORD_TYPE(PERSON | PERSON | FULL_SCORE=100)"
1,"{'DATA_SOURCE': 'CUSTOMERS', 'RECORD_ID': '1001', 'RECORD_TYPE': 'PERSON', 'PRIMARY_NAME_ORG': '', 'SECONDARY_NAME_ORG': '', 'PRIMARY_NAME_FULL': '', 'NATIVE_NAME_FULL': '', 'PRIMARY_NAME_LAST': 'Smith', 'PRIMARY_NAME_FIRST': 'Robert', 'PRIMARY_NAME_MIDDLE': '', 'GENDER': '', 'DATE_OF_BIRTH': '12/11/1978', 'PASSPORT_NUMBER': '', 'PASSPORT_COUNTRY': '', 'DRIVERS_LICENSE_NUMBER': '', 'DRIVERS_LICENSE_STATE': '', 'SSN_NUMBER': '', 'NATIONAL_ID_NUMBER': '', 'NATIONAL_ID_COUNTRY': '', 'ADDR_TYPE': 'MAILING', 'ADDR_FULL': '', 'ADDR_LINE1': '123 Main Street, Las Vegas NV 89132', 'ADDR_CITY': '', 'ADDR_STATE': '', 'ADDR_POSTAL_CODE': '', 'ADDR_COUNTRY': '', 'PHONE_TYPE': 'HOME', 'PHONE_NUMBER': '702-919-1300', 'EMAIL_ADDRESS': 'bsmith@work.com', 'DATE': '1/2/18', 'STATUS': 'Active', 'CATEGORY': '', 'AMOUNT': '100', 'ROW_ID': 1}",2,n/a,2,POSSIBLY_SAME,NAME+ADDRESS-DOB,257.0,97,5,Robert E Smith Sr,CUSTOMERS: 1005 | WATCHLIST: 1006,"NAME(Robert Smith | Robbie Smith | GNR_FN=97 | GNR_SN=100 | GNR_GN=95) | DOB(12/11/1978 | 3/31/1954 | FULL_SCORE=58) | ADDRESS(123 Main Street, Las Vegas NV 89132 | 123 Main St, Las Vegas | FULL_SCORE=99) | RECORD_TYPE(PERSON | PERSON | FULL_SCORE=100)"
1,"{'DATA_SOURCE': 'CUSTOMERS', 'RECORD_ID': '1001', 'RECORD_TYPE': 'PERSON', 'PRIMARY_NAME_ORG': '', 'SECONDARY_NAME_ORG': '', 'PRIMARY_NAME_FULL': '', 'NATIVE_NAME_FULL': '', 'PRIMARY_NAME_LAST': 'Smith', 'PRIMARY_NAME_FIRST': 'Robert', 'PRIMARY_NAME_MIDDLE': '', 'GENDER': '', 'DATE_OF_BIRTH': '12/11/1978', 'PASSPORT_NUMBER': '', 'PASSPORT_COUNTRY': '', 'DRIVERS_LICENSE_NUMBER': '', 'DRIVERS_LICENSE_STATE': '', 'SSN_NUMBER': '', 'NATIONAL_ID_NUMBER': '', 'NATIONAL_ID_COUNTRY': '', 'ADDR_TYPE': 'MAILING', 'ADDR_FULL': '', 'ADDR_LINE1': '123 Main Street, Las Vegas NV 89132', 'ADDR_CITY': '', 'ADDR_STATE': '', 'ADDR_POSTAL_CODE': '', 'ADDR_COUNTRY': '', 'PHONE_TYPE': 'HOME', 'PHONE_NUMBER': '702-919-1300', 'EMAIL_ADDRESS': 'bsmith@work.com', 'DATE': '1/2/18', 'STATUS': 'Active', 'CATEGORY': '', 'AMOUNT': '100', 'ROW_ID': 1}",3,n/a,2,POSSIBLY_SAME,NAME,100.0,100,100003,Robert Smith,WATCHLIST: 1008,NAME(Robert Smith | Robert Smith | GNR_FN=100 | GNR_SN=100 | GNR_GN=100) | EMAIL(bsmith@work.com | robert.smith@email.com | FULL_SCORE=0) | RECORD_TYPE(PERSON | PERSON | FULL_SCORE=100)
6,"{'DATA_SOURCE': 'CUSTOMERS', 'RECORD_ID': '1009', 'RECORD_TYPE': 'PERSON', 'PRIMARY_NAME_ORG': '', 'SECONDARY_NAME_ORG': '', 'PRIMARY_NAME_FULL': '', 'NATIVE_NAME_FULL': '', 'PRIMARY_NAME_LAST': 'Kusha', 'PRIMARY_NAME_FIRST': 'Edward', 'PRIMARY_NAME_MIDDLE': '', 'GENDER': '', 'DATE_OF_BIRTH': '3/1/1970', 'PASSPORT_NUMBER': '', 'PASSPORT_COUNTRY': '', 'DRIVERS_LICENSE_NUMBER': '', 'DRIVERS_LICENSE_STATE': '', 'SSN_NUMBER': '294-66-9999', 'NATIONAL_ID_NUMBER': '', 'NATIONAL_ID_COUNTRY': '', 'ADDR_TYPE': 'HOME', 'ADDR_FULL': '', 'ADDR_LINE1': '1304 Poppy Hills Dr', 'ADDR_CITY': 'Blacklick', 'ADDR_STATE': 'OH', 'ADDR_POSTAL_CODE': '43004', 'ADDR_COUNTRY': '', 'PHONE_TYPE': '', 'PHONE_NUMBER': '', 'EMAIL_ADDRESS': 'Kusha123@hmail.com', 'DATE': '1/7/18', 'STATUS': 'Active', 'CATEGORY': '', 'AMOUNT': '600', 'ROW_ID': 6}",1,n/a,1,RESOLVED,NAME+DOB+ADDRESS+SSN+EMAIL,500.0,100,6,Eddie Knight,CUSTOMERS: (3) | WATCHLIST: (2),NAME(Edward Kusha | Edward Kusha | GNR_FN=100 | GNR_SN=100 | GNR_GN=100) | DOB(3/1/1970 | 3/1/1970 | FULL_SCORE=100) | ADDRESS(1304 Poppy Hills Dr Blacklick OH 43004 | 1304 Poppy Hills Dr Blacklick OH 43004 | FULL_SCORE=100) | EMAIL(Kusha123@hmail.com | Kusha123@hmail.com | FULL_SCORE=100) | SSN(294-66-9999 | 294-66-9999 | FULL_SCORE=100) | RECORD_TYPE(PERSON | PERSON | FULL_SCORE=100)
6,"{'DATA_SOURCE': 'CUSTOMERS', 'RECORD_ID': '1009', 'RECORD_TYPE': 'PERSON', 'PRIMARY_NAME_ORG': '', 'SECONDARY_NAME_ORG': '', 'PRIMARY_NAME_FULL': '', 'NATIVE_NAME_FULL': '', 'PRIMARY_NAME_LAST': 'Kusha', 'PRIMARY_NAME_FIRST': 'Edward', 'PRIMARY_NAME_MIDDLE': '', 'GENDER': '', 'DATE_OF_BIRTH': '3/1/1970', 'PASSPORT_NUMBER': '', 'PASSPORT_COUNTRY': '', 'DRIVERS_LICENSE_NUMBER': '', 'DRIVERS_LICENSE_STATE': '', 'SSN_NUMBER': '294-66-9999', 'NATIONAL_ID_NUMBER': '', 'NATIONAL_ID_COUNTRY': '', 'ADDR_TYPE': 'HOME', 'ADDR_FULL': '', 'ADDR_LINE1': '1304 Poppy Hills Dr', 'ADDR_CITY': 'Blacklick', 'ADDR_STATE': 'OH', 'ADDR_POSTAL_CODE': '43004', 'ADDR_COUNTRY': '', 'PHONE_TYPE': '', 'PHONE_NUMBER': '', 'EMAIL_ADDRESS': 'Kusha123@hmail.com', 'DATE': '1/7/18', 'STATUS': 'Active', 'CATEGORY': '', 'AMOUNT': '600', 'ROW_ID': 6}",2,n/a,3,POSSIBLY_RELATED,SURNAME+ADDRESS+EMAIL-DOB-SSN,364.0,74,9,Marie Kusha,CUSTOMERS: (4),NAME(Edward Kusha | Mary Kusha | GNR_FN=74 | GNR_SN=100 | GNR_GN=47) | DOB(3/1/1970 | 10/27/76 | FULL_SCORE=64) | ADDRESS(1304 Poppy Hills Dr Blacklick OH 43004 | 1304 Poppy Hills Dr Blacklick OH 43004 | FULL_SCORE=100) | EMAIL(Kusha123@hmail.com | Kusha123@hmail.com | FULL_SCORE=100) | SSN(294-66-9999 | 293-90-9090 | FULL_SCORE=0) | RECORD_TYPE(PERSON | PERSON | FULL_SCORE=100)
6,"{'DATA_SOURCE': 'CUSTOMERS', 'RECORD_ID': '1009', 'RECORD_TYPE': 'PERSON', 'PRIMARY_NAME_ORG': '', 'SECONDARY_NAME_ORG': '', 'PRIMARY_NAME_FULL': '', 'NATIVE_NAME_FULL': '', 'PRIMARY_NAME_LAST': 'Kusha', 'PRIMARY_NAME_FIRST': 'Edward', 'PRIMARY_NAME_MIDDLE': '', 'GENDER': '', 'DATE_OF_BIRTH': '3/1/1970', 'PASSPORT_NUMBER': '', 'PASSPORT_COUNTRY': '', 'DRIVERS_LICENSE_NUMBER': '', 'DRIVERS_LICENSE_STATE': '', 'SSN_NUMBER': '294-66-9999', 'NATIONAL_ID_NUMBER': '', 'NATIONAL_ID_COUNTRY': '', 'ADDR_TYPE': 'HOME', 'ADDR_FULL': '', 'ADDR_LINE1': '1304 Poppy Hills Dr', 'ADDR_CITY': 'Blacklick', 'ADDR_STATE': 'OH', 'ADDR_POSTAL_CODE': '43004', 'ADDR_COUNTRY': '', 'PHONE_TYPE': '', 'PHONE_NUMBER': '', 'EMAIL_ADDRESS': 'Kusha123@hmail.com', 'DATE': '1/7/18', 'STATUS': 'Active', 'CATEGORY': '', 'AMOUNT': '600', 'ROW_ID': 6}",3,n/a,3,POSSIBLY_RELATED,SURNAME+ADDRESS+EMAIL-DOB,353.0,74,13,Mark Kusha,CUSTOMERS: 1019,NAME(Edward Kusha | Mark Kusha | GNR_FN=74 | GNR_SN=100 | GNR_GN=47) | DOB(3/1/1970 | 9/28/97 | FULL_SCORE=53) | ADDRESS(1304 Poppy Hills Dr Blacklick OH 43004 | 1304 Poppy Hills Dr Blacklick OH 43004 | FULL_SCORE=100) | EMAIL(Kusha123@hmail.com | Kusha123@hmail.com | FULL_SCORE=100) | RECORD_TYPE(PERSON | PERSON | FULL_SCORE=100)
6,"{'DATA_SOURCE': 'CUSTOMERS', 'RECORD_ID': '1009', 'RECORD_TYPE': 'PERSON', 'PRIMARY_NAME_ORG': '', 'SECONDARY_NAME_ORG': '', 'PRIMARY_NAME_FULL': '', 'NATIVE_NAME_FULL': '', 'PRIMARY_NAME_LAST': 'Kusha', 'PRIMARY_NAME_FIRST': 'Edward', 'PRIMARY_NAME_MIDDLE': '', 'GENDER': '', 'DATE_OF_BIRTH': '3/1/1970', 'PASSPORT_NUMBER': '', 'PASSPORT_COUNTRY': '', 'DRIVERS_LICENSE_NUMBER': '', 'DRIVERS_LICENSE_STATE': '', 'SSN_NUMBER': '294-66-9999', 'NATIONAL_ID_NUMBER': '', 'NATIONAL_ID_COUNTRY': '', 'ADDR_TYPE': 'HOME', 'ADDR_FULL': '', 'ADDR_LINE1': '1304 Poppy Hills Dr', 'ADDR_CITY': 'Blacklick', 'ADDR_STATE': 'OH', 'ADDR_POSTAL_CODE': '43004', 'ADDR_COUNTRY': '', 'PHONE_TYPE': '', 'PHONE_NUMBER': '', 'EMAIL_ADDRESS': 'Kusha123@hmail.com', 'DATE': '1/7/18', 'STATUS': 'Active', 'CATEGORY': '', 'AMOUNT': '600', 'ROW_ID': 6}",4,n/a,3,POSSIBLY_RELATED,SURNAME+ADDRESS+EMAIL-DOB-SSN,353.0,50,14,Marsha Kusha,WATCHLIST: 1021 | CUSTOMERS: 1020,NAME(Edward Kusha | Marsha Kusha | GNR_FN=50 | GNR_SN=100 | GNR_GN=0) | DOB(3/1/1970 | 9/28/97 | FULL_SCORE=53) | ADDRESS(1304 Poppy Hills Dr Blacklick OH 43004 | 1304 Poppy Hills Dr Blacklick OH 43004 | FULL_SCORE=100) | EMAIL(Kusha123@hmail.com | Kusha123@hmail.com | FULL_SCORE=100) | SSN(294-66-9999 | 201-77-7719 | FULL_SCORE=0) | RECORD_TYPE(PERSON | PERSON | FULL_SCORE=100)
15,"{'DATA_SOURCE': 'CUSTOMERS', 'RECORD_ID': '1022', 'RECORD_TYPE': 'PERSON', 'PRIMARY_NAME_ORG': '', 'SECONDARY_NAME_ORG': '', 'PRIMARY_NAME_FULL': '', 'NATIVE_NAME_FULL': '', 'PRIMARY_NAME_LAST': 'Antoun', 'PRIMARY_NAME_FIRST': 'Mohamed', 'PRIMARY_NAME_MIDDLE': '', 'GENDER': '', 'DATE_OF_BIRTH': '1/7/80', 'PASSPORT_NUMBER': '', 'PASSPORT_COUNTRY': '', 'DRIVERS_LICENSE_NUMBER': '', 'DRIVERS_LICENSE_STATE': '', 'SSN_NUMBER': '', 'NATIONAL_ID_NUMBER': '', 'NATIONAL_ID_COUNTRY': '', 'ADDR_TYPE': '', 'ADDR_FULL': '', 'ADDR_LINE1': '', 'ADDR_CITY': '', 'ADDR_STATE': '', 'ADDR_POSTAL_CODE': '', 'ADDR_COUNTRY': '', 'PHONE_TYPE': '', 'PHONE_NUMBER': '', 'EMAIL_ADDRESS': '', 'DATE': '1/16/18', 'STATUS': 'Active', 'CATEGORY': '', 'AMOUNT': '600', 'ROW_ID': 15}",1,n/a,1,RESOLVED,NAME+DOB,200.0,100,15,Muhammed Antoun,CUSTOMERS: (2) | WATCHLIST: 1024,NAME(Mohamed Antoun | Mohamed Antoun | GNR_FN=100 | GNR_SN=100 | GNR_GN=100) | DOB(1/7/80 | 1/7/80 | FULL_SCORE=100) | RECORD_TYPE(PERSON | PERSON | FULL_SCORE=100)
19,"{'DATA_SOURCE': 'CUSTOMERS', 'RECORD_ID': '1028', 'RECORD_TYPE': 'PERSON', 'PRIMARY_NAME_ORG': '', 'SECONDARY_NAME_ORG': '', 'PRIMARY_NAME_FULL': '', 'NATIVE_NAME_FULL': '', 'PRIMARY_NAME_LAST': 'Dobbins Jr', 'PRIMARY_NAME_FIRST': 'David', 'PRIMARY_NAME_MIDDLE': '', 'GENDER': '', 'DATE_OF_BIRTH': '', 'PASSPORT_NUMBER': '', 'PASSPORT_COUNTRY': '', 'DRIVERS_LICENSE_NUMBER': '', 'DRIVERS_LICENSE_STATE': '', 'SSN_NUMBER': '', 'NATIONAL_ID_NUMBER': '', 'NATIONAL_ID_COUNTRY': '', 'ADDR_TYPE': 'MAILING', 'ADDR_FULL': '', 'ADDR_LINE1': '1450 N City Rd Suite 900', 'ADDR_CITY': 'Arlington', 'ADDR_STATE': 'VA', 'ADDR_POSTAL_CODE': '23208', 'ADDR_COUNTRY': '', 'PHONE_TYPE': '', 'PHONE_NUMBER': '', 'EMAIL_ADDRESS': '', 'DATE': '1/20/18', 'STATUS': 'Active', 'CATEGORY': '', 'AMOUNT': '100', 'ROW_ID': 19}",1,n/a,1,RESOLVED,NAME+ADDRESS,200.0,100,19,David Dobbins Jr,CUSTOMERS: 1028,NAME(David Dobbins Jr | David Dobbins Jr | GNR_FN=100 | GNR_SN=100 | GNR_GN=100 | GENERATION_MATCH=100) | ADDRESS(1450 N City Rd Suite 900 Arlington VA 23208 | 1450 N City Rd Suite 900 Arlington VA 23208 | FULL_SCORE=100) | RECORD_TYPE(PERSON | PERSON | FULL_SCORE=100)
19,"{'DATA_SOURCE': 'CUSTOMERS', 'RECORD_ID': '1028', 'RECORD_TYPE': 'PERSON', 'PRIMARY_NAME_ORG': '', 'SECONDARY_NAME_ORG': '', 'PRIMARY_NAME_FULL': '', 'NATIVE_NAME_FULL': '', 'PRIMARY_NAME_LAST': 'Dobbins Jr', 'PRIMARY_NAME_FIRST': 'David', 'PRIMARY_NAME_MIDDLE': '', 'GENDER': '', 'DATE_OF_BIRTH': '', 'PASSPORT_NUMBER': '', 'PASSPORT_COUNTRY': '', 'DRIVERS_LICENSE_NUMBER': '', 'DRIVERS_LICENSE_STATE': '', 'SSN_NUMBER': '', 'NATIONAL_ID_NUMBER': '', 'NATIONAL_ID_COUNTRY': '', 'ADDR_TYPE': 'MAILING', 'ADDR_FULL': '', 'ADDR_LINE1': '1450 N City Rd Suite 900', 'ADDR_CITY': 'Arlington', 'ADDR_STATE': 'VA', 'ADDR_POSTAL_CODE': '23208', 'ADDR_COUNTRY': '', 'PHONE_TYPE': '', 'PHONE_NUMBER': '', 'EMAIL_ADDRESS': '', 'DATE': '1/20/18', 'STATUS': 'Active', 'CATEGORY': '', 'AMOUNT': '100', 'ROW_ID': 19}",2,n/a,2,POSSIBLY_SAME,NAME+ADDRESS-GENERATION,200.0,100,100009,David Dobbins Senior,WATCHLIST: 1029,"NAME(David Dobbins Jr | David Dobbins Senior | GNR_FN=100 | GNR_SN=100 | GNR_GN=100 | GENERATION_MATCH=0) | ADDRESS(1450 N City Rd Suite 900 Arlington VA 23208 | Suite 900, 1450 N City Rd Arlington 23208 | FULL_SCORE=100) | RECORD_TYPE(PERSON | PERSON | FULL_SCORE=100)"
10,"{'DATA_SOURCE': 'CUSTOMERS', 'RECORD_ID': '1016', 'RECORD_TYPE': 'PERSON', 'PRIMARY_NAME_ORG': '', 'SECONDARY_NAME_ORG': '', 'PRIMARY_NAME_FULL': '', 'NATIVE_NAME_FULL': '', 'PRIMARY_NAME_LAST': 'Kusha', 'PRIMARY_NAME_FIRST': 'Marie', 'PRIMARY_NAME_MIDDLE': '', 'GENDER': '', 'DATE_OF_BIRTH': '10/27/76', 'PASSPORT_NUMBER': '', 'PASSPORT_COUNTRY': '', 'DRIVERS_LICENSE_NUMBER': '', 'DRIVERS_LICENSE_STATE': '', 'SSN_NUMBER': '', 'NATIONAL_ID_NUMBER': '', 'NATIONAL_ID_COUNTRY': '', 'ADDR_TYPE': 'HOME', 'ADDR_FULL': '', 'ADDR_LINE1': '1304 Poppy Hills Dr', 'ADDR_CITY': '', 'ADDR_STATE': '', 'ADDR_POSTAL_CODE': '43004', 'ADDR_COUNTRY': '', 'PHONE_TYPE': '', 'PHONE_NUMBER': '', 'EMAIL_ADDRESS': '', 'DATE': '1/11/18', 'STATUS': 'Active', 'CATEGORY': '', 'AMOUNT': '100', 'ROW_ID': 10}",1,n/a,1,RESOLVED,NAME+DOB+ADDRESS,300.0,100,9,Marie Kusha,CUSTOMERS: (4),NAME(Marie Kusha | Marie Kusha | GNR_FN=100 | GNR_SN=100 | GNR_GN=100) | DOB(10/27/76 | 10/27/76 | FULL_SCORE=100) | ADDRESS(1304 Poppy Hills Dr 43004 | 1304 Poppy Hills Dr Blacklick OH 43004 | FULL_SCORE=100) | RECORD_TYPE(PERSON | PERSON | FULL_SCORE=100)
10,"{'DATA_SOURCE': 'CUSTOMERS', 'RECORD_ID': '1016', 'RECORD_TYPE': 'PERSON', 'PRIMARY_NAME_ORG': '', 'SECONDARY_NAME_ORG': '', 'PRIMARY_NAME_FULL': '', 'NATIVE_NAME_FULL': '', 'PRIMARY_NAME_LAST': 'Kusha', 'PRIMARY_NAME_FIRST': 'Marie', 'PRIMARY_NAME_MIDDLE': '', 'GENDER': '', 'DATE_OF_BIRTH': '10/27/76', 'PASSPORT_NUMBER': '', 'PASSPORT_COUNTRY': '', 'DRIVERS_LICENSE_NUMBER': '', 'DRIVERS_LICENSE_STATE': '', 'SSN_NUMBER': '', 'NATIONAL_ID_NUMBER': '', 'NATIONAL_ID_COUNTRY': '', 'ADDR_TYPE': 'HOME', 'ADDR_FULL': '', 'ADDR_LINE1': '1304 Poppy Hills Dr', 'ADDR_CITY': '', 'ADDR_STATE': '', 'ADDR_POSTAL_CODE': '43004', 'ADDR_COUNTRY': '', 'PHONE_TYPE': '', 'PHONE_NUMBER': '', 'EMAIL_ADDRESS': '', 'DATE': '1/11/18', 'STATUS': 'Active', 'CATEGORY': '', 'AMOUNT': '100', 'ROW_ID': 10}",2,n/a,3,POSSIBLY_RELATED,SURNAME+ADDRESS-DOB,264.0,78,6,Eddie Knight,CUSTOMERS: (3) | WATCHLIST: (2),NAME(Marie Kusha | Eddie Kusha | GNR_FN=78 | GNR_SN=100 | GNR_GN=56) | DOB(10/27/76 | 3/1/1970 | FULL_SCORE=64) | ADDRESS(1304 Poppy Hills Dr 43004 | 1304 Poppy Hills Dr Blacklick OH 43004 | FULL_SCORE=100) | RECORD_TYPE(PERSON | PERSON | FULL_SCORE=100)
